InvoiceDate,InvoiceNo,StockCode,Description,Quantity,UnitPrice,CustomerID,Country,Year,Month,Day,Hour,TotalAmount
2011-10-02 12:30:00,569215,23200,JUMBO BAG PEARS,3,2.08,13571,United Kingdom,2011,10,2,12,6.24
2011-10-02 12:30:00,569215,23343,JUMBO BAG VINTAGE CHRISTMAS ,2,2.08,13571,United Kingdom,2011,10,2,12,4.16
2011-10-02 12:30:00,569215,22411,JUMBO SHOPPER VINTAGE RED PAISLEY,3,2.08,13571,United Kingdom,2011,10,2,12,6.24
2011-10-02 12:30:00,569215,22386,JUMBO BAG PINK POLKADOT,2,2.08,13571,United Kingdom,2011,10,2,12,4.16
2011-10-02 12:30:00,569215,85099B,JUMBO BAG RED RETROSPOT,2,2.08,13571,United Kingdom,2011,10,2,12,4.16
2011-10-02 12:30:00,569215,20712,JUMBO BAG WOODLAND ANIMALS,2,2.08,13571,United Kingdom,2011,10,2,12,4.16
2011-10-02 12:30:00,569215,23203,JUMBO BAG VINTAGE DOILY ,10,2.08,13571,United Kingdom,2011,10,2,12,20.8
2011-10-02 12:30:00,569215,20724,RED RETROSPOT CHARLOTTE BAG,6,0.85,13571,United Kingdom,2011,10,2,12,5.1
2011-10-02 12:30:00,569215,22356,CHARLOTTE BAG PINK POLKADOT,5,0.85,13571,United Kingdom,2011,10,2,12,4.25
2011-10-02 12:30:00,569215,20719,WOODLAND CHARLOTTE BAG,6,0.85,13571,United Kingdom,2011,10,2,12,5.1
2011-10-02 12:30:00,569215,23204,CHARLOTTE BAG APPLES DESIGN,5,0.85,13571,United Kingdom,2011,10,2,12,4.25
2011-10-02 12:30:00,569215,22355,CHARLOTTE BAG SUKI DESIGN,6,0.85,13571,United Kingdom,2011,10,2,12,5.1
2011-10-02 12:30:00,569215,22910,PAPER CHAIN KIT VINTAGE CHRISTMAS,3,2.95,13571,United Kingdom,2011,10,2,12,8.85
2011-10-02 12:30:00,569215,22994,TRAVEL CARD WALLET RETROSPOT,1,0.42,13571,United Kingdom,2011,10,2,12,0.42
2011-10-02 12:30:00,569215,22995,TRAVEL CARD WALLET SUKI,1,0.42,13571,United Kingdom,2011,10,2,12,0.42
2011-10-02 12:30:00,569215,84978,HANGING HEART JAR T-LIGHT HOLDER,12,1.25,13571,United Kingdom,2011,10,2,12,15.0
2011-10-02 12:30:00,569215,23234,BISCUIT TIN VINTAGE CHRISTMAS,6,2.89,13571,United Kingdom,2011,10,2,12,17.34
2011-10-02 12:30:00,569215,22197,POPCORN HOLDER,10,0.85,13571,United Kingdom,2011,10,2,12,8.5
2011-10-02 12:30:00,569215,22091,EMPIRE TISSUE BOX,8,0.39,13571,United Kingdom,2011,10,2,12,3.12
2011-10-02 12:30:00,569215,22093,MOTORING TISSUE BOX,8,0.39,13571,United Kingdom,2011,10,2,12,3.12
2011-10-02 12:30:00,569215,22099,CARAVAN SQUARE TISSUE BOX,6,0.39,13571,United Kingdom,2011,10,2,12,2.34
2011-10-02 12:30:00,569215,23369,SET 36 COLOUR PENCILS LOVE LONDON,1,1.25,13571,United Kingdom,2011,10,2,12,1.25
2011-10-02 12:30:00,569215,85152,HAND OVER THE CHOCOLATE   SIGN ,2,2.1,13571,United Kingdom,2011,10,2,12,4.2
2011-10-02 12:30:00,569215,21169,YOU'RE CONFUSING ME METAL SIGN ,3,1.69,13571,United Kingdom,2011,10,2,12,5.07
2011-10-02 12:30:00,569215,21181,PLEASE ONE PERSON METAL SIGN,2,2.1,13571,United Kingdom,2011,10,2,12,4.2
2011-10-02 12:30:00,569215,23240,SET OF 4 KNICK KNACK TINS DOILY ,3,4.15,13571,United Kingdom,2011,10,2,12,12.45
2011-10-02 12:30:00,569215,23293,SET OF 12 FAIRY CAKE BAKING CASES,16,0.83,13571,United Kingdom,2011,10,2,12,13.28
2011-10-02 12:30:00,569215,22092,BLUE PAISLEY TISSUE BOX,6,0.39,13571,United Kingdom,2011,10,2,12,2.34
2011-10-02 12:30:00,569215,23295,SET OF 12 MINI LOAF BAKING CASES,8,0.83,13571,United Kingdom,2011,10,2,12,6.64
2011-10-02 12:30:00,569215,23296,SET OF 6 TEA TIME BAKING CASES,4,1.25,13571,United Kingdom,2011,10,2,12,5.0
2011-10-02 12:30:00,569215,23294,SET OF 6 SNACK LOAF BAKING CASES,8,0.83,13571,United Kingdom,2011,10,2,12,6.64
2011-10-02 12:30:00,569215,22336,DOVE DECORATION PAINTED ZINC ,10,0.19,13571,United Kingdom,2011,10,2,12,1.9
2011-10-02 12:30:00,569215,22338,STAR DECORATION PAINTED ZINC ,8,0.19,13571,United Kingdom,2011,10,2,12,1.52
2011-10-02 12:30:00,569215,22339,CHRISTMAS TREE PAINTED ZINC ,20,0.19,13571,United Kingdom,2011,10,2,12,3.8
2011-10-02 12:41:00,569216,82486,3 DRAWER ANTIQUE WHITE WOOD CABINET,2,8.95,15555,United Kingdom,2011,10,2,12,17.9
2011-10-02 12:41:00,569216,82483,WOOD 2 DRAWER CABINET WHITE FINISH,2,6.95,15555,United Kingdom,2011,10,2,12,13.9
2011-10-02 12:41:00,569216,35471D,SET OF 3 BIRD LIGHT PINK FEATHER ,12,0.39,15555,United Kingdom,2011,10,2,12,4.68
2011-10-02 12:41:00,569216,72741,GRAND CHOCOLATECANDLE,9,1.45,15555,United Kingdom,2011,10,2,12,13.05
2011-10-02 12:41:00,569216,84660A,WHITE STITCHED WALL CLOCK,2,0.79,15555,United Kingdom,2011,10,2,12,1.58
2011-10-02 12:41:00,569216,22539,MINI JIGSAW DOLLY GIRL,5,0.42,15555,United Kingdom,2011,10,2,12,2.1
2011-10-02 12:41:00,569216,22536,MAGIC DRAWING SLATE PURDEY,6,0.42,15555,United Kingdom,2011,10,2,12,2.52
2011-10-02 12:41:00,569216,21381,MINI WOODEN HAPPY BIRTHDAY GARLAND,2,1.69,15555,United Kingdom,2011,10,2,12,3.38
2011-10-02 12:41:00,569216,22555,PLASTERS IN TIN STRONGMAN,2,1.65,15555,United Kingdom,2011,10,2,12,3.3
2011-10-02 12:41:00,569216,21703,BAG 125g SWIRLY MARBLES,5,0.42,15555,United Kingdom,2011,10,2,12,2.1
2011-10-02 12:41:00,569216,22436,12 COLOURED PARTY BALLOONS,4,0.65,15555,United Kingdom,2011,10,2,12,2.6
2011-10-02 12:41:00,569216,84341B,SMALL PINK MAGIC CHRISTMAS TREE,12,0.38,15555,United Kingdom,2011,10,2,12,4.56
2011-10-02 12:41:00,569216,21071,VINTAGE BILLBOARD DRINK ME MUG,6,1.25,15555,United Kingdom,2011,10,2,12,7.5
2011-10-02 12:41:00,569216,22187,GREEN CHRISTMAS TREE CARD HOLDER,2,1.95,15555,United Kingdom,2011,10,2,12,3.9
2011-10-02 12:41:00,569216,22186,RED STAR CARD HOLDER,2,1.95,15555,United Kingdom,2011,10,2,12,3.9
2011-10-02 12:41:00,569216,22776,SWEETHEART 3 TIER CAKE STAND ,1,9.95,15555,United Kingdom,2011,10,2,12,9.95
2011-10-02 12:41:00,569216,22469,HEART OF WICKER SMALL,2,1.65,15555,United Kingdom,2011,10,2,12,3.3
2011-10-02 12:41:00,569216,47559B,TEA TIME OVEN GLOVE,2,1.25,15555,United Kingdom,2011,10,2,12,2.5
2011-10-02 12:41:00,569216,23321,SMALL WHITE HEART OF WICKER,2,1.65,15555,United Kingdom,2011,10,2,12,3.3
2011-10-02 12:41:00,569216,23322,LARGE WHITE HEART OF WICKER,1,2.95,15555,United Kingdom,2011,10,2,12,2.95
2011-10-02 12:41:00,569216,23263,SET OF 3 WOODEN HEART DECORATIONS,3,1.25,15555,United Kingdom,2011,10,2,12,3.75
2011-10-02 12:41:00,569216,22602,RETROSPOT WOODEN HEART DECORATION,5,0.85,15555,United Kingdom,2011,10,2,12,4.25
2011-10-02 12:41:00,569216,85204,HANGING WOOD AND FELT FLOWER,15,0.12,15555,United Kingdom,2011,10,2,12,1.8
2011-10-02 12:41:00,569216,23122,PARTY CHARMS 50 PIECES,1,0.83,15555,United Kingdom,2011,10,2,12,0.83
2011-10-02 12:41:00,569216,23503,PLAYING CARDS KEEP CALM & CARRY ON,3,1.25,15555,United Kingdom,2011,10,2,12,3.75
2011-10-02 12:41:00,569216,21592,RETROSPOT CIGAR BOX MATCHES ,2,1.25,15555,United Kingdom,2011,10,2,12,2.5
2011-10-02 12:41:00,569216,22210,WOOD STAMP SET BEST WISHES,3,0.83,15555,United Kingdom,2011,10,2,12,2.49
2011-10-02 12:41:00,569216,22569,FELTCRAFT CUSHION BUTTERFLY,1,3.75,15555,United Kingdom,2011,10,2,12,3.75
2011-10-02 12:41:00,569216,22568,FELTCRAFT CUSHION OWL,1,3.75,15555,United Kingdom,2011,10,2,12,3.75
2011-10-02 12:41:00,569216,23389,SPACEBOY MINI BACKPACK,1,4.15,15555,United Kingdom,2011,10,2,12,4.15
2011-10-02 12:41:00,569216,23388,WOODLAND MINI BACKPACK,1,4.15,15555,United Kingdom,2011,10,2,12,4.15
2011-10-02 12:41:00,569216,21733,RED HANGING HEART T-LIGHT HOLDER,1,2.95,15555,United Kingdom,2011,10,2,12,2.95
2011-10-02 12:41:00,569216,85123A,WHITE HANGING HEART T-LIGHT HOLDER,1,2.95,15555,United Kingdom,2011,10,2,12,2.95
2011-10-02 12:41:00,569216,17003,BROCADE RING PURSE ,27,0.39,15555,United Kingdom,2011,10,2,12,10.53
2011-10-02 12:41:00,569216,23198,PANTRY MAGNETIC  SHOPPING LIST,4,1.45,15555,United Kingdom,2011,10,2,12,5.8
2011-10-02 12:41:00,569216,23196,VINTAGE LEAF MAGNETIC NOTEPAD,4,1.45,15555,United Kingdom,2011,10,2,12,5.8
2011-10-02 12:41:00,569216,23197,SKETCHBOOK MAGNETIC SHOPPING LIST,4,1.45,15555,United Kingdom,2011,10,2,12,5.8
2011-10-02 12:41:00,569216,22560,TRADITIONAL MODELLING CLAY,5,1.25,15555,United Kingdom,2011,10,2,12,6.25
2011-10-02 12:41:00,569216,22563,HAPPY STENCIL CRAFT,4,1.25,15555,United Kingdom,2011,10,2,12,5.0
2011-10-02 12:41:00,569216,22564,ALPHABET STENCIL CRAFT,1,1.25,15555,United Kingdom,2011,10,2,12,1.25
2011-10-02 12:41:00,569216,22562,MONSTERS STENCIL CRAFT,1,1.25,15555,United Kingdom,2011,10,2,12,1.25
2011-10-02 12:41:00,569216,22566,FELTCRAFT HAIRBAND PINK AND PURPLE,3,0.85,15555,United Kingdom,2011,10,2,12,2.55
2011-10-02 12:41:00,569216,35967,FOLK ART METAL STAR T-LIGHT HOLDER,12,0.38,15555,United Kingdom,2011,10,2,12,4.56
2011-10-02 12:41:00,569216,35968,FOLK ART METAL HEART T-LIGHT HOLDER,12,0.38,15555,United Kingdom,2011,10,2,12,4.56
2011-10-02 12:41:00,569216,85111,SILVER GLITTER FLOWER VOTIVE HOLDER,12,0.29,15555,United Kingdom,2011,10,2,12,3.48
2011-10-02 12:41:00,569216,85032A,ROMANTIC IMAGES GIFT WRAP SET,5,0.65,15555,United Kingdom,2011,10,2,12,3.25
2011-10-02 12:41:00,569216,85032C,CURIOUS IMAGES GIFT WRAP SET,5,0.65,15555,United Kingdom,2011,10,2,12,3.25
2011-10-02 12:41:00,569216,22493,PAINT YOUR OWN CANVAS SET,2,1.65,15555,United Kingdom,2011,10,2,12,3.3
2011-10-02 12:41:00,569216,21328,BALLOONS  WRITING SET ,3,1.65,15555,United Kingdom,2011,10,2,12,4.95
2011-10-02 12:41:00,569216,22558,CLOTHES PEGS RETROSPOT PACK 24 ,3,1.65,15555,United Kingdom,2011,10,2,12,4.95
2011-10-02 12:41:00,569216,23209,LUNCH BAG VINTAGE DOILY ,3,1.65,15555,United Kingdom,2011,10,2,12,4.95
2011-10-02 12:41:00,569216,20728,LUNCH BAG CARS BLUE,1,1.65,15555,United Kingdom,2011,10,2,12,1.65
2011-10-02 12:41:00,569216,22996,TRAVEL CARD WALLET VINTAGE TICKET,5,0.42,15555,United Kingdom,2011,10,2,12,2.1
2011-10-02 12:41:00,569216,23002,TRAVEL CARD WALLET SKULLS,5,0.42,15555,United Kingdom,2011,10,2,12,2.1
2011-10-02 12:41:00,569216,22997,TRAVEL CARD WALLET UNION JACK,5,0.42,15555,United Kingdom,2011,10,2,12,2.1
2011-10-02 12:41:00,569216,23005,TRAVEL CARD WALLET I LOVE LONDON,5,0.42,15555,United Kingdom,2011,10,2,12,2.1
2011-10-02 12:41:00,569216,22999,TRAVEL CARD WALLET VINTAGE LEAF,5,0.42,15555,United Kingdom,2011,10,2,12,2.1
2011-10-02 12:41:00,569216,23000,TRAVEL CARD WALLET TRANSPORT,5,0.42,15555,United Kingdom,2011,10,2,12,2.1
2011-10-02 12:41:00,569216,22994,TRAVEL CARD WALLET RETROSPOT,5,0.42,15555,United Kingdom,2011,10,2,12,2.1
2011-10-02 12:41:00,569216,23004,TRAVEL CARD WALLET PANTRY,5,0.42,15555,United Kingdom,2011,10,2,12,2.1
2011-10-02 12:41:00,569216,22998,TRAVEL CARD WALLET KEEP CALM,10,0.42,15555,United Kingdom,2011,10,2,12,4.2
2011-10-02 12:41:00,569216,22147,FELTCRAFT BUTTERFLY HEARTS,3,1.45,15555,United Kingdom,2011,10,2,12,4.35
2011-10-02 12:41:00,569216,35598D,PINK/WHITE CHRISTMAS TREE 60CM,4,0.65,15555,United Kingdom,2011,10,2,12,2.6
2011-10-02 12:45:00,569217,23068,ALUMINIUM STAMPED HEART,1,2.49,15579,United Kingdom,2011,10,2,12,2.49
2011-10-02 12:45:00,569217,23067,HANGING ENGRAVED METAL HEART,1,4.15,15579,United Kingdom,2011,10,2,12,4.15
2011-10-02 12:45:00,569217,84509A,SET OF 4 ENGLISH ROSE PLACEMATS,2,3.75,15579,United Kingdom,2011,10,2,12,7.5
2011-10-02 12:45:00,569217,79191D,RETRO PLASTIC DAISY TRAY,1,0.85,15579,United Kingdom,2011,10,2,12,0.85
2011-10-02 12:45:00,569217,21035,SET/2 RED RETROSPOT TEA TOWELS ,1,3.25,15579,United Kingdom,2011,10,2,12,3.25
2011-10-02 12:45:00,569217,22989,SET 2 PANTRY DESIGN TEA TOWELS,1,3.25,15579,United Kingdom,2011,10,2,12,3.25
2011-10-02 12:45:00,569217,21592,RETROSPOT CIGAR BOX MATCHES ,3,1.25,15579,United Kingdom,2011,10,2,12,3.75
2011-10-02 12:45:00,569217,22844,VINTAGE CREAM DOG FOOD CONTAINER,1,8.5,15579,United Kingdom,2011,10,2,12,8.5
2011-10-02 12:45:00,569217,22195,LARGE HEART MEASURING SPOONS,1,1.65,15579,United Kingdom,2011,10,2,12,1.65
2011-10-02 12:45:00,569217,84596F,SMALL MARSHMALLOWS PINK BOWL,8,0.42,15579,United Kingdom,2011,10,2,12,3.36
2011-10-02 12:45:00,569217,22059,CERAMIC STRAWBERRY DESIGN MUG,4,1.49,15579,United Kingdom,2011,10,2,12,5.96
2011-10-02 12:45:00,569217,37448,CERAMIC CAKE DESIGN SPOTTED MUG,2,1.49,15579,United Kingdom,2011,10,2,12,2.98
2011-10-02 12:45:00,569217,48138,DOORMAT UNION FLAG,1,8.25,15579,United Kingdom,2011,10,2,12,8.25
2011-10-02 12:45:00,569217,20685,DOORMAT RED RETROSPOT,1,8.25,15579,United Kingdom,2011,10,2,12,8.25
2011-10-02 12:45:00,569217,48194,DOORMAT HEARTS,1,8.25,15579,United Kingdom,2011,10,2,12,8.25
2011-10-02 12:45:00,569217,48194,DOORMAT HEARTS,1,8.25,15579,United Kingdom,2011,10,2,12,8.25
2011-10-02 12:45:00,569217,23077,DOUGHNUT LIP GLOSS ,20,1.25,15579,United Kingdom,2011,10,2,12,25.0
2011-10-02 12:45:00,569217,22553,PLASTERS IN TIN SKULLS,1,1.65,15579,United Kingdom,2011,10,2,12,1.65
2011-10-02 12:45:00,569217,22555,PLASTERS IN TIN STRONGMAN,1,1.65,15579,United Kingdom,2011,10,2,12,1.65
2011-10-02 12:45:00,569217,22556,PLASTERS IN TIN CIRCUS PARADE ,1,1.65,15579,United Kingdom,2011,10,2,12,1.65
2011-10-02 12:45:00,569217,22551,PLASTERS IN TIN SPACEBOY,1,1.65,15579,United Kingdom,2011,10,2,12,1.65
2011-10-02 12:45:00,569217,22554,PLASTERS IN TIN WOODLAND ANIMALS,1,1.65,15579,United Kingdom,2011,10,2,12,1.65
2011-10-02 12:45:00,569217,23068,ALUMINIUM STAMPED HEART,4,2.49,15579,United Kingdom,2011,10,2,12,9.96
2011-10-02 12:45:00,569217,22844,VINTAGE CREAM DOG FOOD CONTAINER,1,8.5,15579,United Kingdom,2011,10,2,12,8.5
2011-10-02 12:45:00,569217,23067,HANGING ENGRAVED METAL HEART,4,4.15,15579,United Kingdom,2011,10,2,12,16.6
2011-10-02 12:47:00,569218,23130,MISTLETOE HEART WREATH GREEN,6,4.15,15952,United Kingdom,2011,10,2,12,24.9
2011-10-02 12:47:00,569218,23131,MISTLETOE HEART WREATH CREAM,6,4.15,15952,United Kingdom,2011,10,2,12,24.9
2011-10-02 12:47:00,569218,23067,HANGING ENGRAVED METAL HEART,4,4.15,15952,United Kingdom,2011,10,2,12,16.6
2011-10-02 12:47:00,569218,22801,ANTIQUE GLASS PEDESTAL BOWL,1,3.75,15952,United Kingdom,2011,10,2,12,3.75
2011-10-02 12:47:00,569218,23109,PACK OF SIX LED TEA LIGHTS,1,2.89,15952,United Kingdom,2011,10,2,12,2.89
2011-10-02 12:47:00,569218,82482,WOODEN PICTURE FRAME WHITE FINISH,2,2.95,15952,United Kingdom,2011,10,2,12,5.9
2011-10-02 12:47:00,569218,22759,SET OF 3 NOTEBOOKS IN PARCEL,3,1.65,15952,United Kingdom,2011,10,2,12,4.95
2011-10-02 12:47:00,569218,23351,ROLL WRAP 50'S CHRISTMAS,4,1.25,15952,United Kingdom,2011,10,2,12,5.0
2011-10-02 12:47:00,569218,21500,PINK POLKADOT WRAP ,25,0.42,15952,United Kingdom,2011,10,2,12,10.5
2011-10-02 12:47:00,569218,21755,LOVE BUILDING BLOCK WORD,1,6.25,15952,United Kingdom,2011,10,2,12,6.25
2011-10-02 12:47:00,569218,84536A,ENGLISH ROSE NOTEBOOK A7 SIZE,4,0.42,15952,United Kingdom,2011,10,2,12,1.68
2011-10-02 12:47:00,569218,84030E,ENGLISH ROSE HOT WATER BOTTLE,2,4.25,15952,United Kingdom,2011,10,2,12,8.5
2011-10-02 12:47:00,569218,22866,HAND WARMER SCOTTY DOG DESIGN,2,2.1,15952,United Kingdom,2011,10,2,12,4.2
2011-10-02 12:47:00,569218,22632,HAND WARMER RED RETROSPOT,2,2.1,15952,United Kingdom,2011,10,2,12,4.2
2011-10-02 12:47:00,569218,22865,HAND WARMER OWL DESIGN,4,2.1,15952,United Kingdom,2011,10,2,12,8.4
2011-10-02 12:47:00,569218,23439,HAND WARMER RED LOVE HEART,2,2.1,15952,United Kingdom,2011,10,2,12,4.2
2011-10-02 12:47:00,569218,22867,HAND WARMER BIRD DESIGN,2,2.1,15952,United Kingdom,2011,10,2,12,4.2
2011-10-02 12:47:00,569218,21985,PACK OF 12 HEARTS DESIGN TISSUES ,12,0.39,15952,United Kingdom,2011,10,2,12,4.68
2011-10-02 12:47:00,569218,23414,ZINC BOX SIGN HOME,1,9.95,15952,United Kingdom,2011,10,2,12,9.95
2011-10-02 12:47:00,569218,23359,SET OF 12 T-LIGHTS VINTAGE DOILY,4,1.95,15952,United Kingdom,2011,10,2,12,7.8
2011-10-02 12:47:00,569218,85035B,CHOCOLATE 3 WICK MORRIS BOX CANDLE,1,4.25,15952,United Kingdom,2011,10,2,12,4.25
2011-10-02 12:47:00,569218,85035C,ROSE 3 WICK MORRIS BOX CANDLE,1,4.25,15952,United Kingdom,2011,10,2,12,4.25
2011-10-02 12:47:00,569218,85035A,GARDENIA 3 WICK MORRIS BOXED CANDLE,1,4.25,15952,United Kingdom,2011,10,2,12,4.25
2011-10-02 12:47:00,569218,22776,SWEETHEART 3 TIER CAKE STAND ,2,9.95,15952,United Kingdom,2011,10,2,12,19.9
2011-10-02 12:47:00,569218,22423,REGENCY CAKESTAND 3 TIER,1,12.75,15952,United Kingdom,2011,10,2,12,12.75
2011-10-02 12:47:00,569218,35970,ZINC FOLKART SLEIGH BELLS,6,1.69,15952,United Kingdom,2011,10,2,12,10.14
2011-10-02 12:47:00,569218,22470,HEART OF WICKER LARGE,2,2.95,15952,United Kingdom,2011,10,2,12,5.9
2011-10-02 12:47:00,569218,22694,WICKER STAR ,2,2.1,15952,United Kingdom,2011,10,2,12,4.2
2011-10-02 12:47:00,569218,85099B,JUMBO BAG RED RETROSPOT,3,2.08,15952,United Kingdom,2011,10,2,12,6.24
2011-11-01 08:16:00,573744,21314,SMALL GLASS HEART TRINKET POT,8,2.1,17733,United Kingdom,2011,11,1,8,16.8
2011-11-01 08:16:00,573744,21704,BAG 250g SWIRLY MARBLES,12,0.85,17733,United Kingdom,2011,11,1,8,10.2
2011-11-01 08:16:00,573744,21791,VINTAGE HEADS AND TAILS CARD GAME ,12,1.25,17733,United Kingdom,2011,11,1,8,15.0
2011-11-01 08:16:00,573744,21892,TRADITIONAL WOODEN CATCH CUP GAME ,12,1.25,17733,United Kingdom,2011,11,1,8,15.0
2011-11-01 08:16:00,573744,21915,RED  HARMONICA IN BOX ,12,1.25,17733,United Kingdom,2011,11,1,8,15.0
2011-11-01 08:16:00,573744,22065,CHRISTMAS PUDDING TRINKET POT ,48,0.39,17733,United Kingdom,2011,11,1,8,18.72
2011-11-01 08:16:00,573744,22340,NOEL GARLAND PAINTED ZINC ,24,0.39,17733,United Kingdom,2011,11,1,8,9.36
2011-11-01 08:16:00,573744,22577,WOODEN HEART CHRISTMAS SCANDINAVIAN,24,0.29,17733,United Kingdom,2011,11,1,8,6.96
2011-11-01 08:16:00,573744,22578,WOODEN STAR CHRISTMAS SCANDINAVIAN,24,0.29,17733,United Kingdom,2011,11,1,8,6.96
2011-11-01 08:16:00,573744,22579,WOODEN TREE CHRISTMAS SCANDINAVIAN,24,0.29,17733,United Kingdom,2011,11,1,8,6.96
2011-11-01 08:16:00,573744,22621,TRADITIONAL KNITTING NANCY,12,1.65,17733,United Kingdom,2011,11,1,8,19.8
2011-11-01 08:16:00,573744,22768,FAMILY PHOTO FRAME CORNICE,2,9.95,17733,United Kingdom,2011,11,1,8,19.9
2011-11-01 08:16:00,573744,22865,HAND WARMER OWL DESIGN,12,2.1,17733,United Kingdom,2011,11,1,8,25.2
2011-11-01 08:16:00,573744,23144,ZINC T-LIGHT HOLDER STARS SMALL,12,0.83,17733,United Kingdom,2011,11,1,8,9.96
2011-11-01 08:16:00,573744,23145,ZINC T-LIGHT HOLDER STAR LARGE,12,0.95,17733,United Kingdom,2011,11,1,8,11.4
2011-11-01 08:16:00,573744,23414,ZINC BOX SIGN HOME,12,8.49,17733,United Kingdom,2011,11,1,8,101.88
2011-11-01 08:16:00,573744,23439,HAND WARMER RED LOVE HEART,12,2.1,17733,United Kingdom,2011,11,1,8,25.2
2011-11-01 08:16:00,573744,23503,PLAYING CARDS KEEP CALM & CARRY ON,12,1.25,17733,United Kingdom,2011,11,1,8,15.0
2011-11-01 08:16:00,573744,23571,TRADITIONAL NAUGHTS & CROSSES,12,1.65,17733,United Kingdom,2011,11,1,8,19.8
2011-11-01 08:16:00,573744,35970,ZINC FOLKART SLEIGH BELLS,12,1.69,17733,United Kingdom,2011,11,1,8,20.28
2011-11-01 08:16:00,573744,82494L,WOODEN FRAME ANTIQUE WHITE ,6,2.95,17733,United Kingdom,2011,11,1,8,17.7
2011-11-01 08:16:00,573744,84946,ANTIQUE SILVER T-LIGHT GLASS,24,1.25,17733,United Kingdom,2011,11,1,8,30.0
2011-11-01 08:16:00,573744,84978,HANGING HEART JAR T-LIGHT HOLDER,36,1.06,17733,United Kingdom,2011,11,1,8,38.16
2011-11-01 08:53:00,573745,21174,POTTERING IN THE SHED METAL SIGN,12,2.08,17419,United Kingdom,2011,11,1,8,24.96
2011-11-01 08:53:00,573745,21876,POTTERING MUG,12,1.65,17419,United Kingdom,2011,11,1,8,19.8
2011-11-01 08:53:00,573745,21890,S/6 WOODEN SKITTLES IN COTTON BAG,6,3.25,17419,United Kingdom,2011,11,1,8,19.5
2011-11-01 08:53:00,573745,21892,TRADITIONAL WOODEN CATCH CUP GAME ,12,1.25,17419,United Kingdom,2011,11,1,8,15.0
2011-11-01 08:53:00,573745,21915,RED  HARMONICA IN BOX ,12,1.25,17419,United Kingdom,2011,11,1,8,15.0
2011-11-01 08:53:00,573745,22138,BAKING SET 9 PIECE RETROSPOT ,6,4.95,17419,United Kingdom,2011,11,1,8,29.7
2011-11-01 08:53:00,573745,22568,FELTCRAFT CUSHION OWL,8,3.75,17419,United Kingdom,2011,11,1,8,30.0
2011-11-01 08:53:00,573745,22587,FELTCRAFT HAIRBAND RED AND BLUE,12,0.85,17419,United Kingdom,2011,11,1,8,10.2
2011-11-01 08:53:00,573745,22617,BAKING SET SPACEBOY DESIGN,3,4.95,17419,United Kingdom,2011,11,1,8,14.85
2011-11-01 08:53:00,573745,22844,VINTAGE CREAM DOG FOOD CONTAINER,2,8.5,17419,United Kingdom,2011,11,1,8,17.0
2011-11-01 08:53:00,573745,22845,VINTAGE CREAM CAT FOOD CONTAINER,2,6.35,17419,United Kingdom,2011,11,1,8,12.7
2011-11-01 08:53:00,573745,22852,DOG BOWL VINTAGE CREAM,4,4.25,17419,United Kingdom,2011,11,1,8,17.0
2011-11-01 08:53:00,573745,22853,CAT BOWL VINTAGE CREAM,6,3.25,17419,United Kingdom,2011,11,1,8,19.5
2011-11-01 08:53:00,573745,22938,CUPCAKE LACE PAPER SET 6,12,1.95,17419,United Kingdom,2011,11,1,8,23.4
2011-11-01 08:53:00,573745,23118,PARISIENNE JEWELLERY DRAWER ,2,7.5,17419,United Kingdom,2011,11,1,8,15.0
2011-11-01 08:53:00,573745,23571,TRADITIONAL NAUGHTS & CROSSES,12,1.65,17419,United Kingdom,2011,11,1,8,19.8
2011-11-01 08:53:00,573745,71053,WHITE METAL LANTERN,4,3.75,17419,United Kingdom,2011,11,1,8,15.0
2011-11-01 09:01:00,573746,20723,STRAWBERRY CHARLOTTE BAG,50,0.85,13461,United Kingdom,2011,11,1,9,42.5
2011-11-01 09:01:00,573746,22077,6 RIBBONS RUSTIC CHARM,84,1.95,13461,United Kingdom,2011,11,1,9,163.8
2011-11-01 09:01:00,573746,22356,CHARLOTTE BAG PINK POLKADOT,50,0.85,13461,United Kingdom,2011,11,1,9,42.5
2011-11-01 09:01:00,573746,22386,JUMBO BAG PINK POLKADOT,30,2.08,13461,United Kingdom,2011,11,1,9,62.4
2011-11-01 09:01:00,573746,23199,JUMBO BAG APPLES,30,2.08,13461,United Kingdom,2011,11,1,9,62.4
2011-11-01 09:01:00,573746,23200,JUMBO BAG PEARS,10,2.08,13461,United Kingdom,2011,11,1,9,20.8
2011-11-01 09:01:00,573746,23203,JUMBO BAG VINTAGE DOILY ,10,2.08,13461,United Kingdom,2011,11,1,9,20.8
2011-11-01 09:01:00,573746,23344,JUMBO BAG 50'S CHRISTMAS ,30,2.08,13461,United Kingdom,2011,11,1,9,62.4
2011-11-01 09:01:00,573746,85099B,JUMBO BAG RED RETROSPOT,30,2.08,13461,United Kingdom,2011,11,1,9,62.4
2011-11-01 09:01:00,573746,85099F,JUMBO BAG STRAWBERRY,10,2.08,13461,United Kingdom,2011,11,1,9,20.8
2011-11-01 09:14:00,573747,20956,PORCELAIN T-LIGHT HOLDERS ASSORTED,12,1.25,13697,United Kingdom,2011,11,1,9,15.0
2011-11-01 09:14:00,573747,21479,WHITE SKULL HOT WATER BOTTLE ,4,4.25,13697,United Kingdom,2011,11,1,9,17.0
